id,book_id,authors,original_publication_year,original_title,language_code,average_rating,ratings_count,,,,,,,,,,,,,,,
7270,154795,"Dan Jurgens, Jerry Ordway, Louise Simonson, Roger Stern, Jon Bogdanove, Tom Grummett, Jackson Butch Guice, Brett Breeding, Rick Burchett, Doug Hazlewood, Dennis Janke, Denis Rodier",1993,The Death of Superman,en-US,3.89,12630,,,,,,,,,,,,,,,
7271,144800,Steven Hall,2007,The Raw Shark Texts,en-US,3.87,11010,,,,,,,,,,,,,,,
7272,27904311,Rick Riordan,2016,The Hammer of Thor,eng,4.37,22736,,,,,,,,,,,,,,,
7273,15771862,Sonali Deraniyagala,2013,Wave,eng,3.7,12008,,,,,,,,,,,,,,,
7274,1307,"Margaret Weis, Tracy Hickman",1991,Fire Sea,en-US,4.05,14707,,,,,,,,,,,,,,,
7275,13547504,Andrew Solomon,2012,"Far from the Tree: Parents, Children, and the Search for Identity",eng,4.26,11879,,,,,,,,,,,,,,,
7276,958277,"Barbara Park, Denise Brunkus",1992,Junie B. Jones and the Stupid Smelly Bus,en-US,3.9,16918,,,,,,,,,,,,,,,
7277,23887,"Gabriel García Márquez, Gregory Rabassa",1975,El otoño del patriarca,eng,3.84,10576,,,,,,,,,,,,,,,
7278,3276637,Conn Iggulden,2008,Bones of the Hills,eng,4.32,11461,,,,,,,,,,,,,,,
7279,13330771,Oliver Sacks,1995,Hallucinations,eng,3.85,11443,,,,,,,,,,,,,,,
7280,12444297,Karen Marie Moning,2015,Burned,eng,4.12,17562,,,,,,,,,,,,,,,
7281,3301759,Edgar Allan Poe,1841,The Murders in the Rue Morgue,eng,3.92,15114,,,,,,,,,,,,,,,
7282,104086,Guy Gavriel Kay,1984,The Summer Tree,en-US,3.99,16187,,,,,,,,,,,,,,,
7283,7909,"Maud Hart Lovelace, Lois Lenski",1940,Betsy-Tacy,en-US,4.07,18024,,,,,,,,,,,,,,,
7284,2020935,Sara Zarr,2008,Sweethearts,en-US,3.64,16515,,,,,,,,,,,,,,,
7285,1474628,Lauren Groff,2008,The Monsters of Templeton,eng,3.58,13849,,,,,,,,,,,,,,,
7286,18107951,Charlaine Harris,2014,Midnight Crossroad,eng,3.63,15029,,,,,,,,,,,,,,,
7287,269746,Diane Mott Davidson,1990,Catering to Nobody,en-US,3.85,15777,,,,,,,,,,,,,,,
7288,12614410,Julie Kagawa,2012,The Lost Prince,eng,4.05,21049,,,,,,,,,,,,,,,
7289,2095583,Kathy Reichs,2008,Devil Bones,eng,3.89,18180,,,,,,,,,,,,,,,
7290,116114,James  Jones,1951,From Here to Eternity,eng,4.09,13106,,,,,,,,,,,,,,,
7291,389763,Wayne W. Dyer,1899,Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao,eng,4.24,11997,,,,,,,,,,,,,,,
7292,81176,Michael Moore,2003,"Dude, Where's My Country?",en-US,3.4,12468,,,,,,,,,,,,,,,
7293,364089,Mario Puzo,1996,The Last Don,eng,3.8,11327,,,,,,,,,,,,,,,
7294,11995136,"يوسف زيدان, Youssef Ziedan",2012,محال,ara,3.31,10074,,,,,,,,,,,,,,,
7295,19452,Meg Cabot,2005,Ready or Not,eng,3.4,21089,,,,,,,,,,,,,,,
7297,163363,Gerda Weissmann Klein,1959,All But My Life,en-US,4.28,13710,,,,,,,,,,,,,,,
7299,2249196,"Grant Morrison, Frank Quitely",2009,"All-Star Superman, Vol. 2",eng,4.33,12420,,,,,,,,,,,,,,,
7300,17345242,"George R.R. Martin, Elio M. García Jr., Linda Antonsson",2014,The World of Ice and Fire,eng,4.25,12119,,,,,,,,,,,,,,,
7301,110386,Julia Quinn,2003,"To Sir Phillip, With Love",eng,3.89,21928,,,,,,,,,,,,,,,
7304,298730,Margaret Peterson Haddix,2003,Among the Barons,en-US,4.08,17495,,,,,,,,,,,,,,,
7306,125662,R.L. Stine,1992,Say Cheese and Die!,eng,3.72,15540,,,,,,,,,,,,,,,
7307,328907,Bernard Cornwell,1997,Sharpe's Tiger,en-US,4.08,12793,,,,,,,,,,,,,,,
7308,207684,Meg Cabot,2007,Jinx,en-US,3.72,21745,,,,,,,,,,,,,,,
7309,53064,"Thomas Mann, Joachim Neugroschel",1911,Der Tod in Venedig,eng,3.87,11873,,,,,,,,,,,,,,,
7310,21874813,Alan Bradley,2015,As Chimney Sweepers Come to Dust ,eng,3.94,14337,,,,,,,,,,,,,,,
7311,13258,Zoë Heller,2003,Notes on a Scandal,eng,3.69,11774,,,,,,,,,,,,,,,
7312,25293695,J.R. Ward,2016,The Beast,eng,4.45,13243,,,,,,,,,,,,,,,
7313,65399,Dorothea Benton Frank,1999,Sullivan's Island,eng,4.02,13081,,,,,,,,,,,,,,,
7314,229149,"CLAMP, Anita Sengupta",1998,カードキャプターさくら 7 [Cardcaptor Sakura 7],eng,4.34,12151,,,,,,,,,,,,,,,
7315,10897866,G.P. Ching,2011,The Soulkeepers (The Soulkeepers #1),en-US,3.71,7328,,,,,,,,,,,,,,,
7317,1048645,Michael Morpurgo,2003,Private Peaceful,eng,4.16,13123,,,,,,,,,,,,,,,
7318,383514,Rhys Bowen,2007,Her Royal Spyness (Her Royal Spyness Mysteries #1),en-US,3.76,17498,,,,,,,,,,,,,,,
7319,12288282,Ilona Andrews,2012,Gunmetal Magic,eng,4.28,21396,,,,,,,,,,,,,,,
7320,22381326,Joe Abercrombie,2015,Half a War,eng,4.01,10629,,,,,,,,,,,,,,,
7322,15729261,Jennifer Probst,2012,The Marriage Mistake,eng,3.96,21512,,,,,,,,,,,,,,,
7324,8269450,Kelley Armstrong,2009,"Darkest Powers Trilogy (Darkest Powers, #1-3)",eng,4.47,14473,,,,,,,,,,,,,,,
7325,261604,Elizabeth Haydon,1999,Rhapsody: Child of Blood,eng,3.95,16329,,,,,,,,,,,,,,,
7326,91201,Erich Segal,1988,Doctors,eng,4,11331,,,,,,,,,,,,,,,
7327,142395,"Amin Maalouf, Russell Harris",1988,Samarcande,eng,4.2,7600,,,,,,,,,,,,,,,
7328,7685763,J.D. Robb,2010,Indulgence in Death,eng,4.32,16464,,,,,,,,,,,,,,,
7329,15852479,NoViolet Bulawayo,2013,We Need New Names,eng,3.71,11262,,,,,,,,,,,,,,,
7331,5093760,Jen Lancaster,2009,"Pretty in Plaid: A Life, a Witch, and a Wardrobe, or, the Wonder Years Before the Condescending, Egomanical, Self-Centered Smart-Ass Phase",eng,3.88,14860,,,,,,,,,,,,,,,
7332,180930,Scott Cunningham,1988,Wicca: A Guide for the Solitary Practitioner,en-US,4.01,12264,,,,,,,,,,,,,,,
7333,179142,"Arthur Miller, Christopher Bigsby",1947,All My Sons,eng,3.87,15337,,,,,,,,,,,,,,,
7334,7863274,Cath Crowley,2010,Graffiti Moon,eng,3.9,14176,,,,,,,,,,,,,,,
7335,845403,John Steptoe,1986,Mufaro's Beautiful Daughters: An African Tale,en-US,4.32,16479,,,,,,,,,,,,,,,
7336,61904,Lois McMaster Bujold,2003,Paladin of Souls,eng,4.13,15855,,,,,,,,,,,,,,,
7338,4986,Kurt Vonnegut Jr.,1999,"God Bless You, Dr. Kevorkian",eng,3.83,11543,,,,,,,,,,,,,,,
7339,3090282,Molly Wizenberg,2009,A Homemade Life: Stories and Recipes from My Kitchen Table,eng,3.94,13310,,,,,,,,,,,,,,,
7340,138069,David Wiesner,2001,The Three Pigs,en-US,4.15,16295,,,,,,,,,,,,,,,
7341,26123,Martin E.P. Seligman,1990,Learned Optimism: How to Change Your Mind and Your Life,en-GB,3.98,11310,,,,,,,,,,,,,,,
7342,7827221,Kimberly Derting,2011,Desires of the Dead,en-US,4.07,20654,,,,,,,,,,,,,,,
7344,155106,"Peggy Parish, Barbara Siebel Thomas",1966,Amelia Bedelia and the Surprise Shower,eng,4.27,14438,,,,,,,,,,,,,,,
7345,12125,Cynthia Voigt,1981,"Homecoming (Tillerman Family, #1)",eng,3.92,17023,,,,,,,,,,,,,,,
7346,112751,Karen Marie Moning,2005,Spell of the Highlander ,eng,4.27,21143,,,,,,,,,,,,,,,
7347,28482,"Margaret Weis, Tracy Hickman",1993,The Hand of Chaos,en-US,4.05,14911,,,,,,,,,,,,,,,
7348,382680,Harlan Coben,1998,One False Move,eng,4.07,13599,,,,,,,,,,,,,,,
7349,62012,Roger Zelazny,1972,The Guns of Avalon,eng,4.16,15131,,,,,,,,,,,,,,,
7350,163465,Katherine Paterson,1978,The Great Gilly Hopkins,eng,3.83,15886,,,,,,,,,,,,,,,
7351,32807,Clive Cussler,2003,Trojan Odyssey,eng,3.92,13635,,,,,,,,,,,,,,,
7352,138872,James Alexander Thom,1981,Follow the River,en-US,4.21,13697,,,,,,,,,,,,,,,
7353,91571,"William Shakespeare, Barbara A. Mowat, Paul Werstine",1603,Measure for Measure,eng,3.67,15474,,,,,,,,,,,,,,,
7354,228221,"Owen  West, Dean Koontz",1981,The Mask,eng,3.75,14336,,,,,,,,,,,,,,,
7355,13514612,Cristin Terrill,2013,All Our Yesterdays,eng,4.05,16338,,,,,,,,,,,,,,,
7357,5368,Kathleen Winsor,1944,Forever Amber,eng,3.98,13286,,,,,,,,,,,,,,,
7358,8619814,John  Stephens,2011,The Emerald Atlas,eng,3.92,15057,,,,,,,,,,,,,,,
7359,28390369,Zadie Smith,2016,Swing Time,eng,3.6,17311,,,,,,,,,,,,,,,
7361,1819632,Yuna Kagesaki,2003,Karin,eng,3.99,13110,,,,,,,,,,,,,,,
7362,18667779,Nina LaCour,2014,Everything Leads to You,eng,3.89,17583,,,,,,,,,,,,,,,
7363,363851,Wendy Mass,2006,Jeremy Fink and the Meaning of Life,en-US,4.02,15567,,,,,,,,,,,,,,,
7364,216048,Patricia Polacco,1998,"Thank You, Mr. Falker",en-US,4.52,13049,,,,,,,,,,,,,,,
7365,20821159,William Gibson,2014,The Peripheral,eng,3.94,8839,,,,,,,,,,,,,,,
7366,6464937,Alice Munro,2009,Too Much Happiness,eng,3.82,12106,,,,,,,,,,,,,,,
7367,13614836,"J. Lynn, Jennifer L. Armentrout",2012,Tempting the Best Man,eng,3.73,25398,,,,,,,,,,,,,,,
7368,17158513,C.S. Pacat,2015,Prince's Gambit,eng,4.51,15899,,,,,,,,,,,,,,,
7370,267243,William  Kennedy,1983,Ironweed,eng,3.86,12194,,,,,,,,,,,,,,,
7371,6621101,Jonathan Kellerman,2009,Deception,en-US,3.96,13026,,,,,,,,,,,,,,,
7372,40580,Michael Moore,2001,Stupid white men and other sorry excuses for the state of the nation,en-GB,3.3,10835,,,,,,,,,,,,,,,
7373,23766634,Sarah J. Maas,2017,A Court of Wings and Ruin,eng,4.54,55037,,,,,,,,,,,,,,,
7374,4893390,Derek Landy,2008,The Faceless Ones,eng,4.4,14971,,,,,,,,,,,,,,,
7375,63689,Paul Theroux,1969,The Great Railway Bazaar: By Train Through Asia ,en-US,3.91,12110,,,,,,,,,,,,,,,
7376,13117308,Brad Thor,2012,Black List,eng,4.2,11176,,,,,,,,,,,,,,,
7377,22417,"Warren Ellis, Darick Robertson",1999,"Transmetropolitan, Vol. 2: Lust for Life",eng,4.35,13527,,,,,,,,,,,,,,,
7378,101869,Charles Stross,2004,The Atrocity Archives,en-US,3.95,12600,,,,,,,,,,,,,,,
7379,10867,Steve Martin,2003,The Pleasure of My Company,en-US,3.78,12378,,,,,,,,,,,,,,,
7380,138683,C.J. Sansom,2004,Dark Fire,en-US,4.24,11927,,,,,,,,,,,,,,,
7383,7998,Brian Jacques,1995,Outcast of Redwall,en-US,3.9,15874,,,,,,,,,,,,,,,
7384,543873,Lloyd Jones,2006,Mister Pip,eng,3.66,11657,,,,,,,,,,,,,,,
7387,675614,Cate Tiernan,2001,Book of Shadows,eng,4.04,18691,,,,,,,,,,,,,,,
7389,22609080,Anna Todd,2014,After We Fell,eng,3.88,12776,,,,,,,,,,,,,,,
7390,6589074,Laurie Fabiano,2006,Elizabeth Street,eng,3.9,7821,,,,,,,,,,,,,,,
7391,13415554,Sarah J. Maas,2012,The Assassin and the Pirate Lord,eng,4.23,20559,,,,,,,,,,,,,,,
7392,24965,"Søren Kierkegaard, Alastair Hannay",1843,Frygt og Bæven,eng,4.01,10983,,,,,,,,,,,,,,,
7393,30334,Amelia Atwater-Rhodes,2003,Hawksong,eng,4.15,18231,,,,,,,,,,,,,,,
7396,790171,Thor Heyerdahl,1948,Kon-Tiki Ekspedisjonen,en-US,4.1,13541,,,,,,,,,,,,,,,
7397,15815364,Mohsin Hamid,2013,How to Get Filthy Rich in Rising Asia,eng,3.76,11023,,,,,,,,,,,,,,,
7398,15852,"Albert Einstein, Nigel Calder, Robert W. Lawson",1916,Über die spezielle und die allgemeine Relativitätstheorie,eng,4.17,11069,,,,,,,,,,,,,,,
7400,10866233,Siobhan Vivian,2012,The List,eng,3.46,16569,,,,,,,,,,,,,,,
7401,19534,David James Duncan,1992,The Brothers K,eng,4.39,11010,,,,,,,,,,,,,,,
7403,13167796,W. Bruce Cameron,2012,A Dog's Journey: Another Novel for Humans,en-US,4.41,12513,,,,,,,,,,,,,,,
7405,6672183,"Grant Morrison, Frank Quitely, Philip Tan, Jonathan Glapion, Alex Sinclair",2010,Batman & Robin: Batman Reborn,eng,4.08,13542,,,,,,,,,,,,,,,
7406,1157452,Matsuri Hino,2002,めるぷり メルヘン☆プリンス 1,eng,4.14,14343,,,,,,,,,,,,,,,
7407,11031,"Arturo Pérez-Reverte, Margaret Jull Costa",1990,La tabla de Flandes,en-CA,3.8,11868,,,,,,,,,,,,,,,
7409,4662,"F. Scott Fitzgerald, Matthew J. Bruccoli",1920,The Short Stories of F. Scott Fitzgerald,eng,4.23,11525,,,,,,,,,,,,,,,
7410,397466,V.C. Andrews,1986,Dark Angel,eng,3.96,14720,,,,,,,,,,,,,,,
7411,77787,Timothy Zahn,1997,Star Wars: Specter of the Past,eng,3.98,13705,,,,,,,,,,,,,,,
7413,22471294,Alessandra Torre,2014,Black Lies,eng,4.32,18741,,,,,,,,,,,,,,,
7414,351648,Laura Lippman,2007,What The Dead Know,en-US,3.54,14404,,,,,,,,,,,,,,,
7415,17798233,"Jay Crownover, Charlotte Connan de vries",2014,"Rome (Marked Men, #3)",eng,4.22,26881,,,,,,,,,,,,,,,
7416,76527,"Laurence Sterne, Melvyn New",1767,"The Life and Opinions of Tristram Shandy, Gentleman",eng,3.74,13641,,,,,,,,,,,,,,,
7418,98048,Susan Vreeland,2001,The Passion of Artemisia,eng,3.86,13791,,,,,,,,,,,,,,,
7419,270435,Louise L. Hay,1976,Heal Your Body,en-US,4.34,11502,,,,,,,,,,,,,,,
7420,284698,"Mia Ikumi, Reiko Yoshida",2003,東京ミュウミュウ (Tokyo Mew Mew) 1,en-US,3.95,12970,,,,,,,,,,,,,,,
7421,11595276,Emily M. Danforth,2012,The Miseducation of Cameron Post,en-US,3.99,16235,,,,,,,,,,,,,,,
7422,1967070,"Neil Gaiman, P. Craig Russell",2008,Coraline,eng,3.96,14909,,,,,,,,,,,,,,,
7423,2173611,Diana Wynne Jones,2008,House of Many Ways,en-US,4.03,17697,,,,,,,,,,,,,,,
7424,23602561,Don Winslow,2015,The Cartel,eng,4.28,9270,,,,,,,,,,,,,,,
7425,25937671,Sue Klebold,2016,A Mother's Reckoning: Living in the Aftermath of Tragedy,eng,4.13,12795,,,,,,,,,,,,,,,
7426,13062,Carl Hiaasen,1989,Skin Tight,en-US,3.96,13039,,,,,,,,,,,,,,,
7427,3750,Ian Fleming,1955,Moonraker,eng,3.7,12016,,,,,,,,,,,,,,,
7428,364550,"John Locke, Peter Laslett, Raymond Geuss",1689,Two Treatises of Government,eng,3.81,13056,,,,,,,,,,,,,,,
7429,16900,Henry David Thoreau,1995,Civil Disobedience and Reading,eng,4.06,12557,,,,,,,,,,,,,,,
7430,17533,Louisa May Alcott,1876,Rose in Bloom,en-US,4.03,16842,,,,,,,,,,,,,,,
7431,18718848,David  Arnold,2015,Mosquitoland,eng,3.92,14312,,,,,,,,,,,,,,,
7432,25228579,Barbara Claypole White,2015,The Perfect Son,eng,3.97,10090,,,,,,,,,,,,,,,
7433,82436,Melina Marchetta,1992,Looking for Alibrandi,eng,3.85,14685,,,,,,,,,,,,,,,
7434,17257993,Kristen Ashley,2013,Raid,eng,4.23,24604,,,,,,,,,,,,,,,
7435,15813668,Darynda Jones,2013,Fifth Grave Past the Light,eng,4.49,21286,,,,,,,,,,,,,,,
7436,416580,Wilbur Smith,1995,The Seventh Scroll,en-US,4.1,11501,,,,,,,,,,,,,,,
7437,12813860,Kody Keplinger,2012,A Midsummer's Nightmare,eng,3.83,17247,,,,,,,,,,,,,,,
7438,17571466,Nick Cutter,2014,The Troop,eng,3.71,11620,,,,,,,,,,,,,,,
7439,820480,C.J. Sansom,2008,Revelation,eng,4.32,11868,,,,,,,,,,,,,,,
7440,11339,"Pablo Neruda, Stephen Tapscott",1959,Cien sonetos de amor,eng,4.4,11425,,,,,,,,,,,,,,,
7442,110393,Julia Quinn,2005,It's In His Kiss,eng,4.01,20377,,,,,,,,,,,,,,,
7443,31538614,"J.K. Rowling, MinaLima",2016,"Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists",eng,4.2,10032,,,,,,,,,,,,,,,
7444,9454,"Georg Wilhelm Friedrich Hegel, A.V. Miller, John Niemeyer Findlay",1807,Phänomenologie des Geistes,eng,3.91,11744,,,,,,,,,,,,,,,
7446,479561,Peter F. Hamilton,1997,The Neutronium Alchemist,eng,4.25,12726,,,,,,,,,,,,,,,
7447,9995135,Gena Showalter,2012,The Darkest Seduction,eng,4.35,20057,,,,,,,,,,,,,,,
7448,30226723,Victoria Aveyard,2017,King's Cage,eng,4.03,30692,,,,,,,,,,,,,,,
7449,6345193,Paul Auster,2009,Invisible,eng,3.71,11706,,,,,,,,,,,,,,,
7450,5557442,يوسف زيدان,2006,ظل الأفعى,ara,3,8299,,,,,,,,,,,,,,,
7451,9266810,Sarah Mlynowski,2011,Ten Things We Did (and Probably Shouldn't Have) ,en-US,3.74,15396,,,,,,,,,,,,,,,
7452,13042154,Moira Young,2012,Rebel Heart,eng,3.89,16265,,,,,,,,,,,,,,,
7455,25817493,Paulette Jiles,2016,News of the World,eng,4.14,15476,,,,,,,,,,,,,,,
7456,40710,Brad Thor,2005,Blowback,eng,4.17,11410,,,,,,,,,,,,,,,
7457,9864913,Devdutt Pattanaik,2010,Jaya: An Illustrated Retelling of the Mahabharata,eng,4.2,9534,,,,,,,,,,,,,,,
7458,51114,Gail Tsukiyama,1991,Women of the Silk,en-US,3.94,12769,,,,,,,,,,,,,,,
7459,54492,Anthony Hope,1894,The Prisoner of Zenda,eng,3.87,12530,,,,,,,,,,,,,,,
7460,8349348,Amanda Hocking,2010,Flutter,eng,3.97,14828,,,,,,,,,,,,,,,
7462,456,Paul Auster,1992,Leviathan,eng,3.95,10002,,,,,,,,,,,,,,,
7463,15157,David Baldacci,1999,Saving Faith,eng,3.82,13377,,,,,,,,,,,,,,,
7464,171471,R.A. Salvatore,1999,The Spine of the World (Paths of Darkness #2),en-US,3.89,12099,,,,,,,,,,,,,,,
7465,308540,R.L. Stine,1993,The Haunted Mask,eng,3.77,14043,,,,,,,,,,,,,,,
7466,136641,Douglas Preston,2005,Tyrannosaur Canyon,eng,3.78,13452,,,,,,,,,,,,,,,
7467,28016509,J.P. Delaney,2017,The Girl Before,eng,3.7,23500,,,,,,,,,,,,,,,
7468,15673,Louis Sachar,1995,Wayside School Gets a Little Stranger,eng,4.18,15566,,,,,,,,,,,,,,,
7469,11279,Dan Simmons,1991,Summer of Night,en-US,4,13014,,,,,,,,,,,,,,,
7470,4961959,"Jim Butcher, Mark Powers, Ardian Syaf",2009,Jim Butcher's the Dresden Files: Storm Front,eng,4.36,11953,,,,,,,,,,,,,,,
7471,13064,Carl Hiaasen,1986,Tourist Season,en-US,3.95,13850,,,,,,,,,,,,,,,
7472,16076787,أحمد خالد توفيق,2012,السنجة,ara,3.16,10449,,,,,,,,,,,,,,,
7473,366346,Debbie Macomber,2002,204 Rosewood Lane,eng,4.15,14454,,,,,,,,,,,,,,,
7474,16071767,Karin Slaughter,2013,Unseen,eng,4.17,12277,,,,,,,,,,,,,,,
7476,175324,Robert A. Heinlein,1956,Double Star,eng,3.88,14661,,,,,,,,,,,,,,,
7477,390305,Alex Kava,2000,A Perfect Evil,eng,4.02,13542,,,,,,,,,,,,,,,
7480,11107244,Steven Pinker,2010,The Better Angels of Our Nature. Why Violence has Declined,eng,4.19,11437,,,,,,,,,,,,,,,
7481,821003,"A.A. Milne, Ernest H. Shepard",1924,When We Were Very Young,en-US,4.32,17922,,,,,,,,,,,,,,,
7482,22367526,M.O. Walsh,2015,My Sunshine Away,eng,3.6,11118,,,,,,,,,,,,,,,
7484,1244286,Dee Lestari,2006,Filosofi Kopi: Kumpulan Cerita dan Prosa Satu Dekade,ind,3.82,8904,,,,,,,,,,,,,,,
7485,364826,"Mika Waltari, ذبیح‌الله منصوری",1945,Sinuhe egyptiläinen ,per,4.08,5907,,,,,,,,,,,,,,,
7486,7907782,Nicole Krauss,2010,Great House,eng,3.45,13582,,,,,,,,,,,,,,,
7487,28374062,Karin Slaughter,2016,The Kept Woman,eng,4.1,8175,,,,,,,,,,,,,,,
7488,11808919,Marie Force,2011,"Maid for Love (Gansett Island Series, #1)",eng,3.98,14989,,,,,,,,,,,,,,,
7489,95619,Francine Rivers,2003,And the Shofar Blew,eng,4.11,11618,,,,,,,,,,,,,,,
7490,31357,Orson Scott Card,1989,Prentice Alvin (Tales of Alvin Maker #3),en-US,3.77,14326,,,,,,,,,,,,,,,
7491,97875,Alexander McCall Smith,2005,44 Scotland Street,eng,3.61,14795,,,,,,,,,,,,,,,
7492,268275,Sandra Brown,2005,Chill Factor,en-US,3.95,13255,,,,,,,,,,,,,,,
7493,2108198,"Neil Gaiman, Mark Buckingham",2008,Odd and the Frost Giants,eng,3.95,15407,,,,,,,,,,,,,,,
7495,669780,"Tayeb Salih, Denys Johnson-Davies",1966,موسم الهجرة إلى الشمال,eng,3.71,5985,,,,,,,,,,,,,,,
7496,24100,Doris Lessing,1962,The Golden Notebook,en-US,3.75,13790,,,,,,,,,,,,,,,
7498,29923,Jeff Shaara,1991,The Last Full Measure,eng,4.22,12037,,,,,,,,,,,,,,,
7501,17768,Patrick O'Brian,1972,Post Captain,en-US,4.29,7714,,,,,,,,,,,,,,,
7502,2208744,Jessica Day George,2008,"Dragon Flight (Dragon Slippers, #2)",en-US,4.18,15918,,,,,,,,,,,,,,,
7503,730501,Susan Coolidge,1872,What Katy Did  ,eng,3.89,13935,,,,,,,,,,,,,,,
7504,766917,Robert McCloskey,1942,Homer Price,eng,4.07,16836,,,,,,,,,,,,,,,
7505,153782,Tamora Pierce,2003,Shatterglass,eng,4.16,18253,,,,,,,,,,,,,,,
7506,18878,David Eddings,1982,The Belgariad: Part One - Pawn of Prophecy / Queen of Sorcery / Magician's Gambit,eng,4.27,13215,,,,,,,,,,,,,,,
7507,359194,Philip G. Zimbardo,2007,The Lucifer Effect: Understanding How Good People Turn Evil,eng,3.94,11860,,,,,,,,,,,,,,,
7508,6606456,Nancy Pickard,2010,The Scent of Rain and Lightning,eng,3.79,14423,,,,,,,,,,,,,,,
7509,361081,"Clive Cussler, Michael Pritchard",1983,Pacific Vortex!,eng,3.76,14476,,,,,,,,,,,,,,,
7510,17835766,Abbi Glines,2014,One More Chance,eng,4.29,23899,,,,,,,,,,,,,,,
7511,23197269,Kim Stanley Robinson,2015,Aurora,eng,3.73,9686,,,,,,,,,,,,,,,
7512,238137,J.D. Robb,2002,Purity in Death,eng,4.33,16947,,,,,,,,,,,,,,,
7513,116343,Mary  Stewart,1973,The Hollow Hills,eng,4.23,17045,,,,,,,,,,,,,,,
7514,303454,Margaret Peterson Haddix,2004,"Among the Brave (Shadow Children, #5)",en-US,4.14,16527,,,,,,,,,,,,,,,
7515,43081,"Rusty Young, Thomas McFadden",2003,"Marching Powder: A True Story of Friendship, Cocaine, and South America's Strangest Jail",eng,4.22,7313,,,,,,,,,,,,,,,
7516,1025039,Fuyumi Soryo,1996,マース (Mars) #1,eng,4.13,14044,,,,,,,,,,,,,,,
7517,5553,Richard Feynman,1962,Six Easy Pieces: Essentials of Physics Explained by Its Most Brilliant Teacher,eng,4.19,11867,,,,,,,,,,,,,,,
7521,194479,"Marv Wolfman, George Pérez",1985,Crisis on Infinite Earths,en-US,4.01,12915,,,,,,,,,,,,,,,
7522,24807,John Hodgman,2005,The Areas of My Expertise,en-US,3.81,11246,,,,,,,,,,,,,,,
7523,31538647,J.K. Rowling,2016,Hogwarts: An Incomplete and Unreliable Guide,eng,4.21,14977,,,,,,,,,,,,,,,
7524,19314,"Astrid Lindgren, Patricia Crampton, Trina Schart Hyman",1981,Ronja Rövardotter,eng,4.27,14470,,,,,,,,,,,,,,,
7525,7189177,Kathy Reichs,2010,Spider Bones,eng,3.9,15403,,,,,,,,,,,,,,,
7526,235127,Andrew Clements,2007,No Talking,eng,3.94,14083,,,,,,,,,,,,,,,
7527,23602504,"Jo Nesbø, Neil Smith",2014,Blod på snø,eng,3.5,9370,,,,,,,,,,,,,,,
7528,13282015,Elisabeth Naughton,2011,Wait for Me,eng,3.98,12572,,,,,,,,,,,,,,,
7529,12031532,Tan Twan Eng,2011,The Garden of Evening Mists,eng,4.08,10211,,,,,,,,,,,,,,,
7531,696177,Arina Tanemura,2005,紳士同盟† 1,eng,3.96,13260,,,,,,,,,,,,,,,
7533,94813,Christine Feehan,2002,Dark Guardian,en-US,4.33,17197,,,,,,,,,,,,,,,
7534,8492,Frank E. Peretti,1992,Prophet,en-US,3.92,11708,,,,,,,,,,,,,,,
7535,18602341,Danielle  Paige,2015,The Wicked Will Rise,eng,3.82,16739,,,,,,,,,,,,,,,
7536,313263,Christine Feehan,2001,Dark Fire,eng,4.3,17704,,,,,,,,,,,,,,,
7537,20613761,Claudia Rankine,2014,Citizen: An American Lyric,eng,4.3,14115,,,,,,,,,,,,,,,
7538,16387,P.G. Wodehouse,1925,"Carry On, Jeeves",eng,4.28,13133,,,,,,,,,,,,,,,
7539,1809175,"Sarah Prineas, Antonio Javier Caparo",2008,The Magic Thief,eng,3.94,14371,,,,,,,,,,,,,,,
7541,56353,Rosalind Miles,1992,"I, Elizabeth",en-US,4.01,12132,,,,,,,,,,,,,,,
7542,22009741,Marian Keyes,2014,The Woman who Stole my Life,eng,3.52,8693,,,,,,,,,,,,,,,
7543,80834,Guy Delisle,2003,Pyongyang,eng,3.93,12903,,,,,,,,,,,,,,,
7544,5055,Ken Follett,1991,Night over Water,eng,3.78,12329,,,,,,,,,,,,,,,
7545,18775284,Courtney Maum,2014,I Am Having So Much Fun Here Without You,eng,3.37,9374,,,,,,,,,,,,,,,
7546,22192,Cecily von Ziegesar,2003,All I Want Is Everything,eng,3.56,15467,,,,,,,,,,,,,,,
7550,25855506,Sarah Andersen,2016,"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection",eng,4.14,39601,,,,,,,,,,,,,,,
7551,301538,R. Scott Bakker,2003,The Darkness That Comes Before,eng,3.78,13146,,,,,,,,,,,,,,,
7552,7841677,Kristin Kimball,2010,"The Dirty Life: On Farming, Food, and Love",eng,4.04,11559,,,,,,,,,,,,,,,
7553,9917998,Jonathan Maberry,2011,Dust & Decay,eng,4.29,13646,,,,,,,,,,,,,,,
7554,13574417,Melissa Landers,2014,Alienated,eng,3.95,18171,,,,,,,,,,,,,,,
7555,18806240,Laura Ruby,2015,Bone Gap,eng,3.86,15150,,,,,,,,,,,,,,,
7556,52471,Adriana Trigiani,2001,"Big Cherry Holler (Big Stone Gap, Book 2)",eng,3.92,13356,,,,,,,,,,,,,,,
7558,90475,Meg Cabot,2004,Teen Idol,en-US,3.53,20271,,,,,,,,,,,,,,,
