author,bookid,rating
Genevieve Cogman,8365,3.73
Anne Tyler,8366,3.88
Marjane Satrapi,8367,3.82
Anjali Singh,8367,3.82
Mary Downing Hahn,8368,4.22
Melissa Anelli,8369,4.09
J.K. Rowling,8369,4.09
Francisco X. Stork,8370,3.95
Stephen King,8371,4.52
Tere Liye,8372,3.97
Brandon Sanderson,8373,3.87
Jeffrey Brown,8374,4.14
Daniel C. Dennett,8375,4.03
Andrzej Sapkowski,8376,4.28
C.J. Box,8377,3.91
Shannon Hale,8378,3.95
Jill Alexander Essbaum,8379,3.24
Amanda Brown,8380,3.68
Susan Dennard,8381,3.93
Gavin Menzies,8382,3.58
Hope Larson,8383,3.95
Madeleine L'Engle,8383,3.95
Nora Ephron,8384,3.57
Liza Klaussmann,8385,3.42
Ken Follett,8386,3.83
Henning Mankell,8387,3.84
Laurie Thompson,8387,3.84
Margaret Weis,8388,3.98
Tracy Hickman,8388,3.98
Sherman Alexie,8389,3.89
Ludwig Wittgenstein,8390,4.23
G.E.M. Anscombe,8390,4.23
Carrie Jones,8391,4.08
Claire Contreras,8392,4.06
Bernard Cornwell,8393,4.38
Harper Sloan,8394,4.29
Tarryn Fisher,8395,4.11
Scott Dikkers,8396,4.18
Maria Schneider,8396,4.18
John Krewson,8396,4.18
Robert Siegel,8396,4.18
David Javerbaum,8396,4.18
Todd Hanson,8396,4.18
Carol Kolb,8396,4.18
Mike Loew,8396,4.18
Tim Harrod,8396,4.18
James Rollins,8397,4.04
Laurell K. Hamilton,8398,3.74
Jeffrey Archer,8399,3.87
Stephen Hawking,8400,4.09
Stephen R. Donaldson,8401,3.78
Nalini Singh,8402,4.26
Will Durant,8403,4.09
Elaine Pagels,8404,3.93
Jonathan Tropper,8405,3.97
Edgar Rice Burroughs,8406,3.86
Vince Flynn,8407,4.2
Kyle Mills,8407,4.2
Armand Schultz,8407,4.2
Nalini Singh,8408,4.47
Roxane Gay,8409,4.05
Tim Winton,8410,3.8
American Psychiatric Association,8411,3.87
Laurie R. King,8412,4.04
Orson Scott Card,8413,3.72
Elizabeth Wein,8414,4.13
Kiyohiko Azuma,8415,4.34
azuma kiyohiko,8415,4.34
Black Elk,8416,4.13
John G. Neihardt,8416,4.13
Ben Mezrich,8417,3.5
Jeffery Deaver,8418,3.92
Christine Feehan,8419,4.33
Jeph Loeb,8420,4.1
Jim Lee,8420,4.1
Scott Williams,8420,4.1
Heather Gudenkauf,8421,3.98
Greg Iles,8422,4.05
Sara Ryan,8423,3.73
Jim Butcher,8424,4.09
Connie Willis,8425,3.83
Bella Forrest,8426,4.15
Alice Hoffman,8427,3.69
Jean de Brunhoff,8428,4.18
Gordon Korman,8429,4.0
Michael Frayn,8430,4.18
Harlan Coben,8431,4.0
Dan Simmons,8432,3.93
Tom Standage,8433,3.74
Karen   White,8434,3.98
Robert Hicks,8435,3.75
Jennifer L. Armentrout,8436,4.15
Randy Alcorn,8437,4.53
Alex Kendrick,8437,4.53
Stephen Kendrick,8437,4.53
Kate DiCamillo,8438,3.82
Yoko Tanaka,8438,3.82
Anne Tyler,8439,3.51
James Joyce,8440,4.09
mHmd lmnsy qndyl,8441,3.9
Mohamed Mansi Qandil,8441,3.9
Aleatha Romig,8442,4.38
Bree Despain,8443,4.04
Dean Koontz,8444,3.71
Stephen R. Lawhead,8445,3.98
Carl Hiaasen,8446,3.81
Hsn kml,8447,3.51
Orson Scott Card,8448,3.56
Dolen Perkins-Valdez,8449,3.68
Karen Chance,8450,4.16
Beth Moore,8451,4.45
Michael Ondaatje,8452,3.88
Jodi Picoult,8453,3.56
Jack Welch,8454,3.79
John A. Byrne,8454,3.79
Mike Barnicle,8454,3.79
Shel Silverstein,8455,4.32
Milan Kundera,8456,3.95
Aaron Asher,8456,3.95
Anna Quindlen,8457,3.56
Gena Showalter,8458,4.11
Pittacus Lore,8459,4.08
Mercedes Lackey,8460,4.2
Lisa Scottoline,8461,3.56
Meg Cabot,8462,3.89
Mark Bittman,8463,3.97
Rosamunde Pilcher,8464,4.27
Tim LaHaye,8465,3.96
Jerry B. Jenkins,8465,3.96
khld lbtly,8466,3.04
John Sandford,8467,4.16
John Sandford,8468,4.17
Anita Brookner,8469,3.56
Pat Barker,8470,4.11
Mark Twain,8471,3.74
Aristotle,8472,4.0
Joe Sachs,8472,4.0
Emily Murdoch,8473,4.06
Carl Hiaasen,8474,3.94
Sandra Dallas,8475,3.78
Rachel Vincent,8476,3.98
Jill Murphy,8477,3.94
Cynthia Rylant,8478,4.2
Stephen Gammell,8478,4.2
Siri Hustvedt,8479,4.02
Andrea Hirata,8480,3.6
Ellen Hopkins,8481,4.2
Todd J. McCaffrey,8482,4.14
J.C. Reed,8483,4.01
Brian Jacques,8484,3.99
Ken Robinson,8485,3.89
Lou Aronica,8485,3.89
Geraldine Brooks,8486,3.55
Rick Riordan,8487,4.31
Amy Harmon,8488,4.22
Chuck Klosterman,8489,3.53
William C. Dietz,8490,3.69
Terry Brooks,8491,3.94
Billy Collins,8492,4.24
Anna Carey,8493,3.9
Samantha Young,8494,4.09
Lois McMaster Bujold,8495,4.32
Jennifer Crusie,8496,3.93
Bob Mayer,8496,3.93
Apostolos Doxiadis,8497,4.01
Christos H. Papadimitriou,8497,4.01
Alecos Papadatos,8497,4.01
Annie Di Donna,8497,4.01
Laurent Binet,8498,4.07
Kate Andersen Brower,8499,3.75
Jennifer L. Armentrout,8500,4.38
Lori Nelson Spielman,8501,4.08
Kelley Armstrong,8502,4.13
Thomas Mann,8503,4.13
John E. Woods,8503,4.13
T.J. Reed,8503,4.13
Anton Chekhov,8504,3.84
James Patterson,8505,3.32
Richard DiLallo,8505,3.32
T.A. Barron,8506,3.97
Maria V. Snyder,8507,3.95
Iris Murdoch,8508,3.9
Mary Kinzie,8508,3.9
Jamie McGuire,8509,4.17
Margaret Peterson Haddix,8510,4.16
Amy A. Bartol,8511,4.43
L. Ron Hubbard,8512,3.49
Dave Ramsey,8513,4.31
Mary Higgins Clark,8514,3.79
Carol Burnett,8515,4.05
Ruth Ozeki,8516,3.93
Octavia E. Butler,8517,3.9
Kristen Ashley,8518,4.49
Samuel Shem,8519,3.95
John Updike,8519,3.95
Ayse Kulin,8520,3.81
John W. Baker,8520,3.81
Pam Munoz Ryan,8521,4.36
Keri Smith,8522,4.19
Aleksandr Solzhenitsyn,8523,4.15
Edward E. Ericson Jr.,8523,4.15
Heinrich Harrer,8524,4.05
J. Courtney Sullivan,8525,3.36
Suzanne Weyn,8526,3.55
Kresley Cole,8527,4.3
Larry Levin,8528,4.04
James Ellroy,8529,4.21
Thomas E. Sniegoski,8530,3.74
Anne McCaffrey,8531,3.84
Jose Saramago,8532,3.9
Giovanni Pontiero,8532,3.9
Rose Levy Beranbaum,8533,4.2
Maria Guarnaschelli,8533,4.2
Vincent Lee,8533,4.2
Manuela Paul,8533,4.2
Dean G. Bornstein,8533,4.2
Robert  Beatty,8534,3.9
Alan Dean Foster,8535,4.07
George Lucas,8535,4.07
Nancy Thayer,8536,3.91
Sarah Turnbull,8537,3.68
Amelie Nothomb,8538,3.72
Anne Rice,8539,4.03
Candace Bushnell,8540,3.63
Jeffery Deaver,8541,3.94
J.D. Robb,8542,4.34
Angela Johnson,8543,3.96
Christopher Chabris,8544,3.88
Daniel Simons,8544,3.88
Tami Hoag,8545,4.07
Erin Hunter,8546,4.32
Steve Toltz,8547,4.06
Jon Klassen,8548,4.23
Ramit Sethi,8549,4.04
Nelson DeMille,8550,3.84
Jeff Wheeler,8551,4.07
Karen Kingsbury,8552,4.45
Gary Smalley,8552,4.45
Michio Kaku,8553,3.98
Jennifer Lynn Barnes,8554,4.16
Herge,8555,4.2
Leslie Lonsdale-Cooper,8555,4.2
Michael Turner,8555,4.2
Henning Mankell,8556,3.95
Ebba Segerberg,8556,3.95
Michael Buckley,8557,4.29
Peter Ferguson,8557,4.29
Charles Bernard Nordhoff,8558,3.97
James Norman Hall,8558,3.97
Ken Akamatsu,8559,3.73
William Arntz,8560,4.25
Betsy Chasse,8560,4.25
Mark Vicente,8560,4.25
Jeff Wheeler,8561,3.97
Johanna Lindsey,8562,4.23
Terry Pratchett,8563,4.34
Elizabeth Gaskell,8564,3.7
Shirley Foster,8564,3.7
Joseph Conrad,8565,3.81
Ellen Marie Wiseman,8566,4.02
Tsugumi Ohba,8567,4.41
Takeshi Obata,8567,4.41
Michael J. Sullivan,8568,4.15
Sherrilyn Kenyon,8569,4.58
Honore de Balzac,8570,3.79
Sylvia Raphael,8570,3.79
Christopher Prendergast,8570,3.79
Marcella Hazan,8571,4.26
Karin Kretschmann,8571,4.26
Arnaldur Indridason,8572,3.94
Bernard Scudder,8572,3.94
Jess Rothenberg,8573,4.04
April Henry,8574,3.99
Obert Skye,8575,3.97
Bill O'Reilly,8576,4.08
Martin Dugard,8576,4.08
Leah Wilson,8577,4.28
Jennifer Lynn Barnes,8577,4.28
Mary Borsellino,8577,4.28
Sarah Rees Brennan,8577,4.28
Terri  Clark,8577,4.28
Bree Despain,8577,4.28
Adrienne Kress,8577,4.28
Sarah Darer Littman,8577,4.28
Cara Lockwood,8577,4.28
Elizabeth M. Rees,8577,4.28
Carrie Ryan,8577,4.28
Ned Vizzini,8577,4.28
Lili Wilkinson,8577,4.28
Blythe Woolston,8577,4.28
Russell Hoban,8578,4.25
Lillian Hoban,8578,4.25
J.D. Robb,8579,4.23
Maggie Nelson,8580,3.99
Jann S. Wenner,8581,4.07
Corey Seymour,8581,4.07
Dominic Smith,8582,3.83
Louise Jensen,8583,3.77
Jennifer Estep,8584,4.05
David Shannon,8585,4.06
Margaret Leroy,8586,3.88
Jennifer A. Nielsen,8587,4.23
Paul Auster,8588,3.81
Machado de Assis,8589,4.23
Elizabeth  George,8590,4.01
L.M. Montgomery,8591,4.14
Jacqueline Carey,8592,4.3
Thomas C. Foster,8593,3.63
Orson Scott Card,8594,3.76
Ilona Andrews,8595,4.34
Robert Crais,8596,4.18
Lauren Myracle,8597,3.46
Bruce Campbell,8598,3.99
Matsuri Hino,8599,4.31
Tomo Kimura,8599,4.31
Denis Johnson,8600,3.89
Bettina Abarbanell,8600,3.89
Rolf Dobelli,8601,3.79
Ellen Stoll Walsh,8602,4.15
L.D. Davis,8603,3.94
Ulrich Bischoff,8604,4.07
Charles Harrison,8605,3.94
Paul Wood,8605,3.94
Herve Tullet,8606,4.44
Christopher Franceschelli,8606,4.44
Robert Muchamore,8607,4.12
Harlan Coben,8608,4.03
Alfred Tennyson,8609,4.17
Charles Keeping,8609,4.17
Lisi Harrison,8610,3.76
Friedrich Nietzsche,8611,4.1
Douglas Smith,8611,4.1
Jamie Delano,8612,4.1
John Ridgway,8612,4.1
Alfredo Alcala,8612,4.1
Jane Lynch,8613,3.69
Lisa Dickey,8613,3.69
Jonathan Renshaw,8614,4.36
J.D. Robb,8615,4.28
slTn mws~ lmws~,8616,3.99
Walter Moers,8617,4.2
John Brownjohn,8617,4.2
Antonia Fraser,8618,4.15
Shel Silverstein,8619,4.39
Raymond Briggs,8620,4.28
Jay Crownover,8621,4.21
Quinn Loftis,8622,4.48
Carl Sagan,8623,4.26
Ann Druyan,8623,4.26
John Sandford,8624,4.15
John Updike,8625,3.79
Lemony Snicket,8626,3.72
Winston Graham,8627,4.11
Gregg Hurwitz,8628,4.08
Bella Andre,8629,3.87
Stephen King,8630,3.4
Robert Ludlum,8631,3.86
Roland Merullo,8632,3.82
Suetonius,8633,4.05
Michael Grant,8633,4.05
Robert Graves,8633,4.05
Ibraheem Abbas,8634,3.75
brhym `bs,8634,3.75
Yasser Bahjatt,8634,3.75
Bernard Cornwell,8635,4.21
R.A. Salvatore,8636,3.79
Scott Westerfeld,8637,3.89
Lisa Lutz,8638,4.14
Charlie LeDuff,8639,3.95
Dorothy L. Sayers,8640,4.26
C.S. Pacat,8641,4.5
Penelope Douglas,8642,4.16
Abby Craden,8642,4.16
Nelson Hobbs,8642,4.16
Philip Reeve,8643,3.98
James Patterson,8644,3.75
Mark Pearson,8644,3.75
Faith Hunter,8645,4.13
Gemma Halliday,8646,3.67
Raymond Chandler,8647,4.07
Bernadette Rossetti-Shustak,8648,4.39
Caroline Jayne Church,8648,4.39
Lisa Gardner,8649,4.0
Jim Krueger,8650,4.14
Alex Ross,8650,4.14
Doug Braithwaite,8650,4.14
Tad Williams,8651,4.0
William Nicholson,8652,3.84
Peter Sis,8652,3.84
Scarlett Thomas,8653,3.79
Michael Chabon,8654,3.42
Gary Gianni,8654,3.42
James Andrew Miller,8655,3.69
Tom Shales,8655,3.69
Daniel Wallace,8656,3.64
Tammara Webber,8657,4.06
Lisa O'Donnell,8658,3.81
Frances Mayes,8659,3.74
Rachel Caine,8660,4.26
Tim Tebow,8661,3.92
Nathan Whitaker,8661,3.92
Octavia E. Butler,8662,4.21
Joe Hill,8663,4.5
Gabriel Rodriguez,8663,4.5
J.G. Ballard,8664,3.98
Patricia M. Scarry,8665,4.28
Richard Scarry,8665,4.28
Paul Theroux,8666,3.96
Anne McCaffrey,8667,4.07
Sarah J. Maas,8668,4.37
Laura Joffe Numeroff,8669,4.2
Felicia Bond,8669,4.2
James Luceno,8670,4.07
Anderson Cooper,8671,3.79
Gloria Vanderbilt,8671,3.79
Ben H. Winters,8672,3.88
Ann Cleeves,8673,3.85
Sherrilyn Kenyon,8674,4.36
Sarah L. Delany,8675,4.14
A. Elizabeth Delany,8675,4.14
Amy Hill Hearth,8675,4.14
Richard Price,8676,3.69
Peter Hedges,8677,4.1
Gail Carriger,8678,4.11
Annie Barrows,8679,3.75
Karen Kingsbury,8680,4.49
Gary Smalley,8680,4.49
Armistead Maupin,8681,4.18
Emile Zola,8682,3.71
Robin Buss,8682,3.71
Chris Bohjalian,8683,3.16
J.S. Scott,8684,4.0
Sarah Pinborough,8685,3.77
Robert W. Chambers,8686,3.57
E.F. Bleiler,8686,3.57
Patrick O'Brian,8687,4.42
Ayn Rand,8688,3.47
Nathaniel Branden,8688,3.47
Debbie Macomber,8689,4.16
Joseph Boyden,8690,4.11
Susan  Wilson,8691,4.07
Jeanette Winterson,8692,3.83
Randy Susan Meyers,8693,3.68
J.D. Robb,8694,4.29
Victoria Schwab,8695,4.02
David Mamet,8696,3.95
Umberto Eco,8697,3.43
Ruth Wariner,8698,4.15
Beatrix Potter,8699,4.46
Charles M. Schulz,8700,4.48
Frank Miller,8701,4.21
Nalini Singh,8702,4.22
Adrian Nicole LeBlanc,8703,4.23
Leo Tolstoy,8704,4.1
Louise Maude,8704,4.1
Aylmer Maude,8704,4.1
Larry Correia,8705,4.13
John Sandford,8706,4.15
Lee Strobel,8707,4.1
Benedict Jacka,8708,3.89
Maggie O'Farrell,8709,3.62
Jonathan Kellerman,8710,3.94
Janet Evanovich,8711,3.95
Lee Goldberg,8711,3.95
Jeff Kinney,8712,4.28
Victoria Helen Stone,8713,3.64
Sharon G. Flake,8714,4.13
James Rollins,8715,4.11
Kazuo Ishiguro,8716,3.72
Pascal Mercier,8717,3.7
Barbara Harshav,8717,3.7
Tessa Dare,8718,3.91
Martha Grimes,8719,4.01
Jessica Sorensen,8720,4.12
David McCullough,8721,4.19
Louise Erdrich,8722,3.86
Lucie Whitehouse,8723,3.43
The Waiter,8724,3.49
Steve Dublanica,8724,3.49
Kevin Hearne,8725,4.2
Robert Louis Stevenson,8726,3.81
Tom Clancy,8727,3.79
Grant Blackwood,8727,3.79
V.C. Andrews,8728,3.89
Melanie Rawn,8729,3.94
Jeffery Deaver,8730,4.04
Breena Clarke,8731,3.47
Nancy Leigh DeMoss,8732,4.1
Elisabeth Elliot,8732,4.1
Jack London,8733,3.92
Lisi Harrison,8734,3.79
John Irving,8735,3.22
Chris Anderson,8736,3.83
Joe Sacco,8737,4.2
Edward Said,8737,4.2
Vincent van Gogh,8738,4.09
Irving Stone,8738,4.09
Jean   Stone,8738,4.09
Cecelia Ahern,8739,3.75
Louisa May Alcott,8740,3.92
Yangsze Choo,8741,3.74
Terry Brooks,8742,3.55
George Lucas,8742,3.55
Gene Luen Yang,8743,4.43
Michael Dante DiMartino,8743,4.43
Gurihiru,8743,4.43
Bryan Konietzko,8743,4.43
Karina Halle,8744,3.91
Jacqueline Wilson,8745,3.53
Else Holmelund Minarik,8746,4.3
Maurice Sendak,8746,4.3
Twyla Tharp,8747,4.0
Mourid Barghouti,8748,4.15
mryd lbrGwthy,8748,4.15
Jocelyn Davies,8749,3.9
Marion Zimmer Bradley,8750,3.88
Diana L. Paxson,8750,3.88
Tom Clancy,8751,4.1
Mark Greaney,8751,4.1
Miles Davis,8752,4.18
Quincy Troupe,8752,4.18
Elizabeth Winthrop,8753,3.96
Steven Tyler,8754,3.47
George R.R. Martin,8755,4.07
Jeffery Deaver,8756,4.07
H.P. Lovecraft,8757,4.34
Christina Lauren,8758,4.13
Patricia Cornwell,8759,3.53
Anton Chekhov,8760,3.76
Anthony Horowitz,8761,3.98
Abbi Glines,8762,4.26
Janet Evanovich,8763,3.7
Charlotte Hughes,8763,3.7
Josh Bazell,8764,3.79
Elin Hilderbrand,8765,3.64
Brian Herbert,8766,3.73
Kevin J. Anderson,8766,3.73
Piers Anthony,8767,3.73
Arthur Conan Doyle,8768,4.58
William S. Baring-Gould,8768,4.58
Joanna Wylde,8769,4.3
Nicky Charles,8770,4.18
Mercer Mayer,8771,4.22
Patricia Cornwell,8772,3.67
Beth Moore,8773,4.43
Eric Hill,8774,4.05
Penelope Ward,8775,4.18
Vi Keeland,8775,4.18
Jan Karon,8776,4.28
James Patterson,8777,3.57
Michael Ledwidge,8777,3.57
Camilla Lackberg,8778,3.94
Tiina Nunnally,8778,3.94
Terry McMillan,8779,3.94
Elizabeth Eulberg,8780,3.82
Carl Hiaasen,8781,3.82
Gabriel Garcia Marquez,8782,4.02
Kevin J. Anderson,8783,3.64
Ted Dekker,8784,3.93
J.D. Robb,8785,4.28
John le Carre,8786,3.77
Brian Jacques,8787,3.99
Yasunari Kawabata,8788,3.7
Edward G. Seidensticker,8788,3.7
J. Maarten Troost,8789,3.86
Robin Cook,8790,3.89
Dave Barry,8791,3.81
Fyodor Dostoyevsky,8792,4.03
Ergin Altay,8792,4.03
Kim Gruenenfelder,8793,3.69
Morris Gleitzman,8794,4.2
Cecily von Ziegesar,8795,3.57
John Sandford,8796,4.19
Sara Shepard,8797,3.95
Gary Brandner,8798,3.92
Roger Zelazny,8799,4.14
Carl Hiaasen,8800,3.94
Douglas Coupland,8801,3.82
John Berendt,8802,3.52
Rosamund Lupton,8803,3.79
Ilana Tan,8804,4.07
Charles Bukowski,8805,3.93
Wilbur Smith,8806,4.02
Oprah Winfrey,8807,4.12
Amanda Hocking,8808,4.04
Colm Toibin,8809,3.61
Sara B. Larson,8810,3.74
Fannie Flagg,8811,4.02
Mircea Eliade,8812,3.92
Christina McKenna,8813,3.72
Glen David Gold,8814,4.09
Georges Bataille,8815,3.71
Joachim Neugroschel,8815,3.71
Dovid Bergelson,8815,3.71
Kate Jacobs,8816,3.47
Maurice Sendak,8817,4.06
Raymond Carver,8818,4.29
Rainer Maria Rilke,8819,4.4
Stephen Mitchell,8819,4.4
Robert Hass,8819,4.4
Larissa Ione,8820,4.21
Gabriel Garcia Marquez,8821,3.73
Randolph Hogan,8821,3.73
J.D. Robb,8822,4.25
Christiane Northrup,8823,4.32
John Sandford,8824,4.19
Lindsay Ashford,8825,3.85
Warren Ellis,8826,4.21
John Cassaday,8826,4.21
Danielle L. Jensen,8827,3.97
Andy Cohen,8828,3.79
Stephen King,8829,4.47
Mary Higgins Clark,8830,3.84
Assata Shakur,8831,4.48
Angela Y. Davis,8831,4.48
Lennox S. Hinds,8831,4.48
Clive Barker,8832,4.2
Paul Galdone,8833,4.14
Peter Christen Asbjornsen,8833,4.14
Willow Aster,8834,4.08
Corina Bomann,8835,3.74
Alison Layland,8835,3.74
Edward M. Kennedy,8836,3.99
Ian Fleming,8837,3.59
James Hilton,8838,3.9
Caroline Kepnes,8839,3.87
Nella Larsen,8840,3.8
Ntozake Shange,8840,3.8
Thadious M. Davis,8840,3.8
Neil Gaiman,8841,3.51
Michael Reaves,8841,3.51
David Levithan,8842,3.94
Harry Bernstein,8843,4.07
Brenna Yovanoff,8844,3.56
George Carlin,8845,4.04
Tony Hendra,8845,4.04
James Gleick,8846,3.98
Homer Hickam,8847,4.18
Danielle Steel,8848,3.88
John le Carre,8849,3.99
Raymond Chandler,8850,4.08
Laurell K. Hamilton,8851,4.01
Kristen Ashley,8852,4.19
John Sandford,8853,4.15
Francine Rivers,8854,4.76
Richard Branson,8855,3.93
Betty MacDonald,8856,4.17
Alexandra Boiger,8856,4.17
Roald Dahl,8857,4.13
Quentin Blake,8857,4.13
Val McDermid,8858,3.98
C.S. Lewis,8859,4.41
Nora Roberts,8860,3.87
Robert Crais,8861,4.17
J.R. Ward,8862,3.87
Alistair MacLean,8863,4.12
Ian Fleming,8864,3.94
Robin Norwood,8865,3.98
Perry Moore,8866,3.88
Alex Kotlowitz,8867,4.25
Agatha Christie,8868,3.7
Kiera Cass,8869,4.22
John D. Fitzgerald,8870,4.16
Mercer Mayer,8870,4.16
Chris d'Lacey,8871,3.99
Julie Garwood,8872,4.11
Roddy Doyle,8873,3.95
Chuck Palahniuk,8874,2.84
Sonya Sones,8875,3.83
Danielle Trussoni,8876,3.41
Paula H. Deen,8877,4.0
John Berendt,8877,4.0
Gabriel Garcia Marquez,8878,3.86
J.S. Bernstein,8878,3.86
Nicholas Pileggi,8879,4.14
Warren Ellis,8880,4.4
Darick Robertson,8880,4.4
Rodney Ramos,8880,4.4
Patrick Stewart,8880,4.4
Kent Haruf,8881,3.97
`bs m`rwfy,8882,4.08
Linda Howard,8883,4.1
Chelsea Cain,8884,4.03
Cynthia Swanson,8885,3.66
Anatoli Boukreev,8886,3.89
G. Weston DeWalt,8886,3.89
Django Wexler,8887,4.04
Louisa May Alcott,8888,4.05
Jamie McGuire,8889,4.11
Natsuki Takaya,8890,4.34
Alethea Nibley,8890,4.34
Athena Nibley,8890,4.34
Bart D. Ehrman,8891,3.91
Mariana Zapata,8892,4.22
Ursula K. Le Guin,8893,4.06
Steve Berry,8894,3.9
Scott Brick,8894,3.9
Anthony Horowitz,8895,3.74
William Shakespeare,8896,3.76
Roma Gill,8896,3.76
Robert          Jackson,8896,3.76
Johanna Lindsey,8897,4.06
Greg Iles,8898,4.09
George Gordon Byron,8899,4.05
Peter J. Manning,8899,4.05
Susan J. Wolfson,8899,4.05
Laura Lippman,8900,3.61
Jennifer Worth,8901,4.12
Anna Gavalda,8902,4.1
Alison Anderson,8902,4.1
Peter Lynch,8903,4.12
John Rothchild,8903,4.12
Iain M. Banks,8904,4.09
Fannie Flagg,8905,3.55
Jonathan Swift,8906,4.04
Alan W. Watts,8907,4.28
Bertolt Brecht,8908,3.66
David Hare,8908,3.66
Jeaniene Frost,8909,4.28
Jessica Day George,8910,3.97
Brent Weeks,8911,4.29
Nic Pizzolatto,8912,3.72
Mac Barnett,8913,4.07
Jon Klassen,8913,4.07
Justin Torres,8914,3.61
Daniel C. Dennett,8915,3.89
Edmund Spenser,8916,3.55
Thomas P. Roche,8916,3.55
C. Patrick O'Donnell,8916,3.55
Francine Rivers,8917,4.34
Kristen Ashley,8918,4.46
Alissa Nutting,8919,3.34
Arthur Nersesian,8920,3.56
Steve Alten,8921,3.76
Frank Beddor,8922,3.85
John O'Hara,8923,3.83
Janet Ahlberg,8924,4.24
Allan Ahlberg,8924,4.24
Gene Kim,8925,4.24
Kevin Behr,8925,4.24
George Spafford,8925,4.24
Brandon Stanton,8926,4.5
Chris Van Allsburg,8927,3.91
Lois Lowry,8927,3.91
Kate DiCamillo,8927,3.91
M.T. Anderson,8927,3.91
Louis Sachar,8927,3.91
Stephen King,8927,3.91
Tabitha King,8927,3.91
Jon Scieszka,8927,3.91
Sherman Alexie,8927,3.91
Gregory Maguire,8927,3.91
Cory Doctorow,8927,3.91
Jules Feiffer,8927,3.91
Linda Sue Park,8927,3.91
Walter Dean Myers,8927,3.91
Lemony Snicket,8927,3.91
Erin Gruwell,8928,4.09
Zlata Filipovic,8928,4.09
The Freedom Writers,8928,4.09
Fareed Zakaria,8929,3.86
Jon Ronson,8930,3.94
Susanna Clarke,8931,3.85
Charles Vess,8931,3.85
Dinah Bucholz,8932,4.1
Bill Browder,8933,4.39
David Bach,8934,3.9
Cat Patrick,8935,3.79
Jill Leovy,8936,4.12
Terry Jones,8937,3.99
Brian Froud,8937,3.99
Chevy Stevens,8938,3.92
Paul Torday,8939,3.51
Alex  Ross,8940,4.08
Katie Klein,8941,3.92
Trish Doller,8942,3.81
Glenn Greenwald,8943,4.08
Orson Scott Card,8944,3.96
Lisa Gardner,8945,4.16
Hafez,8946,4.63
John L. Parker Jr.,8947,4.05
Ben Hatke,8948,4.04
Dante Alighieri,8949,3.94
Dorothy L. Sayers,8949,3.94
Barbara Reynolds,8949,3.94
William  Boyd,8950,3.84
Nancy Farmer,8951,3.85
Amy Lichtenhan,8952,4.06
A.L. Jackson,8952,4.06
R.L. Stine,8953,3.64
Kathryn Croft,8954,3.89
Belle Aurora,8955,4.11
R.L. Stine,8956,3.87
David Lebovitz,8957,3.85
Julie Kagawa,8958,3.77
Grace Draven,8959,4.12
Mark Haddon,8960,2.93
Larry Niven,8961,3.89
Jerry Pournelle,8961,3.89
Heather Brewer,8962,4.36
Alistair MacLean,8963,3.95
Ronald C. White Jr.,8964,4.22
William Shakespeare,8965,4.41
Sylvan Barnet,8965,4.41
Alvin Kernan,8965,4.41
Russell Fraser,8965,4.41
Susan Elizabeth Phillips,8966,4.05
Jodi Ellen Malpas,8967,4.14
Neal Shusterman,8968,4.04
Jon J. Muth,8969,4.15
Lois McMaster Bujold,8970,3.82
Gayle Forman,8971,4.24
Jeffery Deaver,8972,4.05
Salman Rushdie,8973,3.92
Gayle Tzemach Lemmon,8974,3.69
David Foster Wallace,8975,3.89
Stephen King,8976,4.52
A.J. Jacobs,8977,3.75
Bill Watterson,8978,4.71
Arthur Conan Doyle,8979,4.2
Tonya Hurley,8980,3.28
Mary Higgins Clark,8981,3.75
Alafair Burke,8981,3.75
Bill Willingham,8982,4.37
Mark Buckingham,8982,4.37
Steve Leialoha,8982,4.37
Aaron Alexovich,8982,4.37
Andrew Pepoy,8982,4.37
Barbara Delinsky,8983,3.71
Larry Bond,8984,3.98
Patrick Larkin,8984,3.98
Linwood Barclay,8985,3.99
Dean Koontz,8986,3.34
Leigh Nichols,8987,3.77
Dean Koontz,8987,3.77
Naomi Novik,8988,4.01
Malorie Blackman,8989,4.06
James Rollins,8990,3.97
Rebecca Cantrell,8990,3.97
Tijan,8991,4.47
Josh Kilmer-Purcell,8992,3.96
Lauren Barnholdt,8993,3.85
Kathy Reichs,8994,3.86
Robin McKinley,8995,3.88
Michael Herr,8996,4.24
Henning Mankell,8997,3.98
Laurie Thompson,8997,3.98
Lorenzo Carcaterra,8998,4.18
Walter Benjamin,8999,4.05
Michael W. Jennings,8999,4.05
Brigid Doherty,8999,4.05
Edmund F.N. Jephcott,8999,4.05
Rodney Livingstone,8999,4.05
Howard Eiland,8999,4.05
Thomas Y. Levin,8999,4.05
Mary Higgins Clark,9000,3.86
Sarah Palin,9001,3.28
Lynn Vincent,9001,3.28
Dewey Whetsell,9001,3.28
Anne Byrn,9002,3.95
Anthony Loew,9002,3.95
Rick Yancey,9003,3.89
Robert A. Caro,9004,4.42
Patricia Cornwell,9005,3.58
Forrest Carter,9006,4.09
Gena Showalter,9007,3.87
Richard Brautigan,9008,4.02
Ali Novak,9009,3.93
Fallzswimmer,9009,3.93
John Marsden,9010,4.18
Crissy Calhoun,9011,4.38
Liane Moriarty,9012,3.99
Myra McEntire,9013,3.8
Al Ries,9014,4.06
Jack Trout,9014,4.06
