author,Art,Biography,Business,Christian,Classics,Comics,Cookbooks,Crime,Fantasy,Fiction,History,Manga,Mystery,Poetry,Psychology
Michelle Richmond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
Marv Wolfman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George Perez,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0
John Hodgman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patricia Crampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neil Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elisabeth Naughton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tan Twan Eng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Claudia Rankine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarah Prineas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio Javier Caparo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Azerrad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosalind Miles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guy Delisle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Courtney Maum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael E. Porter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne A. Grudem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarah Andersen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R. Scott Bakker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kristin Kimball,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melissa Landers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laura Ruby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcus Samuelsson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephanie Garber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheryl Rainfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmad Fuadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rick Atkinson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jo Walton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Garr Reynolds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Sniegoski,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas E. Sniegoski,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Kaufman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott  Hawkins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel Osteen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Jennifer L. Holm,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
Mary Beth Chapman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven Curtis Chapman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karen V. Kukil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jill Conner Browne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debra Dean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hannu Rajaniemi,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0
Ludwig Wittgenstein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spencer Quinn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caroline Knapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kalayna Price,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25
Mary Gordon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven Callahan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Howard Schultz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
Joanne Gordon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
Laurence Rees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slavomir Rawicz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durjoy Datta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maanvi Ahuja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robyn Carr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jose Mauro de Vasconcelos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qsm Sn`wy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ivan Doig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steve Martini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gloria Levine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walter Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jane Ray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jim Thompson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mary Elizabeth Braddon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodi Lynn Anderson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amanda Foreman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.C. Gaughen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy Palmiotti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machado de Assis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Robert Shea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert Anton Wilson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexander Gordon Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Jay Ryan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nancy Thayer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poppy Z. Brite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
Alan W. Watts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Ramez Naam,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
Kathleen E. Woodiwiss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dorie Greenspan,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
Alan    Richardson,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
Aya Nakahara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pookie Rolf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sharon Mazel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark D. Widome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kristin Levine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phillip C. McGraw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hidekaz Himaruya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Stanton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Herman Parish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lynn Sweat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric Schmidt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan Rosenberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jose Maria de Eca de Queiros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ester de Lemos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amy Gentry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amanda Grange,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miranda Hart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim Hamilton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maki Minami,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hiroshi Sakurazaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ying Ban Yang ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph Reeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wanda Gag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ella Carey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philip C. Stead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erin E. Stead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smith Henderson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lisa Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erskine Caldwell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis Nordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kate Summerscale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loretta Chase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glenn Beck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Larry Bird,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Earvin Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackie MacMullan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tony Hillerman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cammie McGovern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Susan Abulhawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melissa Nathan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.25
Misty Bernall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rita Golden Gelman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.0
Lauren Blakely,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elizabeth Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Pietsch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confucius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.C. Lau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pamela Des Barres,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0
Dave Navarro,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0
Giuseppe Tomasi di Lampedusa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Jenkins,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.0
Joe Quesada,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.0
Bill Jemas,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.0
Eileen Wilks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sara Douglass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandra Gulland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hsn ljndy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Gidwitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alisa Valdes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alisa Valdes-Rodriguez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke Rhinehart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krista Ritchie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Becca Ritchie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jill Dembowski,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elijah Wood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spencer Locke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eleanor Coerr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ronald Himler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josephine Tey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anais Nin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephen Lang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gsn knfny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Mathabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eugene Vinaver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SlH jhyn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yHy~ Hqy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene Stratton-Porter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.M. Frazier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierre A. Walker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nancy Reagin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Masaru Emoto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David A. Thayne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason Mott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramachandra Guha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Holiday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kate Grenville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Carson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linda Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megan Lloyd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R.C. Sproul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carole Radziwill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nancy E. Shaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Margot Apple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isai Kamen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruno Ernst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John E. Brigham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steve Perry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Al Ries,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
Jack Trout,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
J.B. Salsbury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hazel Gaynor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary Keller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jay Papasan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sue Heap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Omar Tyree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alisa Kwitney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marc Guggenheim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Maleev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Pen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon Bruni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
America's Test Kitchen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel J. Van Ackere,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phaedra Patrick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodi Meadows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
William Kamkwamba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan Mealer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Katherine Addison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Makos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Larry Alexander,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yoshitaka Amano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Cheever,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neil Simon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
V.S. Ramachandran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandra Blakeslee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drew Barrymore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mario Benedetti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamara Ireland Stone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Andrew Miller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Shales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morten T. Hansen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emma Vieceli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leigh Dragoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mem Fox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jane Dyer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessica Verday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
P.B. Kerr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel Holland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R.S. Grey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
`zldyn shkry fshyr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sara Quin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joan Bauer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.M. Homes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naomi Wolf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lane T. Dennis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Douglas E. Richards,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miklos Nyiszli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tibere Kremer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruno Bettelheim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richard Seaver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kathryn Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byron Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gustav Tenggren,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert Baldick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geoffrey Wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Birbiglia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil Robertson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Schlabach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raditya Dika,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tara Sue Me,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonah Berger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terry McMillan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Navarro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.0
Marvin Karlins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.0
Lauren Willig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephen Sondheim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hugh Wheeler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Godfrey Bond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shusaku Endo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
William Johnston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rachel Ward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruce Springsteen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
Wednesday Martin,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
Margot Lee Shetterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D. Ross Campbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carl R. Rogers,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.0
Masami Tsuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darcy Lockman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Niida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Howard Jacobson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iris Rainer Dart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Almond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maxwell Maltz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mary Lawson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leslie Marmon Silko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deborah Ellis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephen Clarke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frantz Fanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richard Philcox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Homi K. Bhabha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Kopp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Susan Massotty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert Jackson Bennett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruce Coville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lauren Henderson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Manby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jill A. Davis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stella Duffy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adele Lang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carole Matthews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isabel Wolff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessica Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louise Bagshawe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emily Barr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jenny Colgan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lynda Curnyn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicola Ferguson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.S. Friedman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David R. Gillham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James D. Watson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie Oliver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shoichi Aoki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Sanders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shoich Aoki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mary Westmacott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiona Carnarvon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.M. Stirling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bethany McLean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peter Elkind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Shors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brian Coffey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurt Cobain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mary Downing Hahn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Pepoy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antaios Khrusostomides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eleutheria Kopsida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clifford D. Simak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henri J.M. Nouwen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charles Wheelan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Addison Moore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laura Wiess,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25
Judith Krantz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandra Dallas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Janne Teller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin Aitken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eduardo Risso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liz Kessler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarah Gibb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarah Hepola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Hart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelly Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Vozzo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee Loughridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steve Oliff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rus Wooton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan Rice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
